Y,log,BIC,AIC,ridge,lasso,elast,arbre,foret
1,0.11371549027980676,0.2928121172920032,0.2928121172920032,0.15909173986380876,0.15194778361656336,0.1443216798680827,0.0,0.39
1,0.9545506778563426,0.7235436015454738,0.9800670858223912,0.8777274375563276,0.9484227252675119,0.9473996349098781,1.0,0.96
1,0.8655061593433011,0.44082848959620596,0.6233620614981057,0.8114061041523354,0.8396066783390769,0.8345927322081504,1.0,0.755
1,0.7073374535298401,0.44082848959620596,0.6681556589023427,0.8009122860005056,0.7109598835194874,0.731194020159137,0.2857142857142857,0.65
1,9.615211476440097e-05,0.07372619654470944,0.04008750118427859,0.0064702086269754645,0.0007282456044048418,0.002020440856803462,0.0,0.11
1,0.3669982168335885,0.5214302195182375,0.5214302195182375,0.4658056861297685,0.4136184208087225,0.41810140872760077,1.0,0.57
1,0.9760810853155746,0.44082848959620596,0.9609915354412691,0.8937020879558955,0.9649830188589775,0.9607690120868732,1.0,0.94
1,0.9955537591291532,0.9496644166600182,0.9927612639708072,0.9910816644094859,0.9941312260802093,0.9942829067314266,1.0,1.0
1,0.6127675805468689,0.48322591881844457,0.48322591881844457,0.5036722179480401,0.5356509817965076,0.5321041430021016,1.0,0.95
1,0.7498793488511549,0.5711408371557828,0.5711408371557828,0.6038830588144771,0.6006653236855269,0.607643626042311,1.0,0.99
1,0.9523272131371648,0.8358810511625571,0.9388347869607713,0.9454600931867352,0.9459407779113048,0.9452742490552871,0.875,0.81
1,0.9174547723799078,0.4302047521117806,0.8966076924315314,0.8746256374877138,0.9228712808861579,0.9238238358591394,1.0,0.95
1,0.9775231320368041,0.44082848959620596,0.9609915354412691,0.8986530248496857,0.9667708970856543,0.9630021268366648,1.0,0.95
1,0.7575425977473019,0.5201706740112744,0.8263764290339503,0.7306331521283208,0.752016246280085,0.7366371558178617,1.0,0.88
1,0.9848691379407841,0.722902735627329,0.722902735627329,0.9563009355537827,0.9676174779453698,0.968118439423842,0.8,0.91
1,0.9834096803146594,0.8861456184613394,0.8861456184613394,0.9516739179631871,0.94605644746078,0.9518767616936937,1.0,0.99
1,0.992506653281232,0.9950303653649902,0.9807811449569345,0.9861141276360647,0.9919593877913591,0.990301589238692,1.0,1.0
1,0.9994286062580447,0.9999779149105593,0.9999779149105593,0.9910672339656901,0.9991793128146332,0.9988616843124319,0.0,0.7
1,0.9999658458324218,0.9984597931286735,0.9997559938052802,0.9998410039482083,0.999929606875084,0.9999322595138537,1.0,1.0
1,0.9056423974498864,0.7401539796729699,0.8404626418464042,0.8669504249204277,0.8846125591266508,0.8849998996539,1.0,0.97
1,0.650997100309925,0.44082848959620596,0.385624652410558,0.5622310795046692,0.582533380576232,0.5726372446022044,0.0,0.47
1,0.9999996682992612,0.9999956064440516,0.9999909338393722,0.9999957711738445,0.9999995076958313,0.9999989385201705,1.0,0.99
1,0.8397406513142772,0.777080588516317,0.8482211982562309,0.8021343168586166,0.8213816448165454,0.8208448812457396,1.0,0.97
1,0.9883370762384855,0.7274784820555544,0.7274784820555544,0.9452016654598553,0.9706910286449038,0.9673821167718749,1.0,0.7883333333333333
1,0.999999673288955,0.9999944326758655,0.9999905932033978,0.9999956779697706,0.9999995085480734,0.9999989312713589,1.0,0.99
1,0.8340589880675516,0.4302047521117806,0.8965715172677708,0.7740044281236954,0.8311054476671009,0.8179312099628431,1.0,0.92
1,0.9906778322050327,0.4302047521117806,0.9928223202830133,0.9735797973932361,0.9866622112104837,0.9823369850959285,1.0,0.99
1,0.3914641921434057,0.6336024972167061,0.5319673649495213,0.39402810735673144,0.40089536028926154,0.39161594079218554,0.0,0.37
1,0.8567385906659756,0.5037387241001338,0.8617571370427465,0.7954869084618944,0.833189619820062,0.8171951852549079,1.0,0.97
1,0.7183028930166002,0.6052753858700731,0.5490921407251038,0.6443847560100727,0.6996990669774548,0.6929621316285832,1.0,1.0
1,0.7484520037543855,0.7917895880498765,0.7917895880498765,0.6222069166569002,0.6241637293444889,0.6254685030570182,1.0,0.76
1,0.4565821929348885,0.4086086244272434,0.4086086244272434,0.5030876878348933,0.5108488770902769,0.5058568328315108,0.0,0.56
1,0.9555422193509087,0.5053828691087227,0.9847260381756083,0.9467067687733318,0.9572460843154088,0.9579055278696866,1.0,0.78
1,0.7004686306333751,0.8078784428937845,0.8078784428937845,0.7806917739749877,0.7414962497011954,0.749744114855471,0.0,0.17
1,0.790649115382662,0.6485921341872984,0.6485921341872984,0.7349806907808499,0.7350535404498135,0.7365265521240253,0.75,0.62
1,0.9587291434080253,0.5058911658499691,0.9081344324617522,0.9165716996985033,0.9549031928269051,0.9539092610490633,1.0,0.79
1,0.9854062903330237,0.4880732847663769,0.9908891373638169,0.9707499651487127,0.9763355974284141,0.9761799275608416,1.0,0.95
1,0.9446225198024586,0.44082848959620596,0.9853649883225379,0.9471592443045296,0.9481028840085834,0.9496647949886854,0.6,0.68
1,0.9947367697311541,0.500941321666954,0.9880839393483796,0.9771665933592436,0.9927619053963519,0.9916480672127482,1.0,0.98
1,0.985763583348491,0.9998392625312494,0.9998392625312494,0.9746329783384974,0.9844860147992461,0.9869233272010521,0.6,0.61
1,0.9999999800251409,0.9999950788400866,0.9999950788400866,0.9999969848536905,0.9999961803980557,0.9999968626978385,1.0,0.98
1,0.6762541934571566,0.49302159082015434,0.48643732995469685,0.6016474995529373,0.6440283353933006,0.6412446134375461,1.0,1.0
1,0.8327606937788915,0.5755053290614975,0.7216374776107133,0.6788773423704976,0.7434548795068118,0.7132749959390963,1.0,1.0
1,0.9725095678310615,0.9531426773947462,0.9686738364147871,0.9662284469467899,0.9745293851148045,0.9746124831345041,1.0,0.98
1,0.9984527532959608,0.9591390214152852,0.993030856911474,0.9948415399975329,0.9977436702483814,0.9970795194757375,1.0,1.0
1,0.9999109385582207,0.9999964968081301,0.999940665326694,0.9993655357509513,0.9997971178350308,0.9997599754401258,1.0,0.9
1,0.290830347616716,0.4469991241139154,0.4469991241139154,0.32451278789119636,0.29709693159104006,0.2939072885138421,1.0,0.62
1,0.9980805165774564,0.9439280469021059,0.9936180153523856,0.9920395769547357,0.9970598861803452,0.9956768456956618,1.0,0.97
1,0.7351855438811299,0.9467681642396312,0.9467681642396312,0.8305593836571916,0.8138994906115204,0.818328859934801,1.0,0.67
1,0.6901818953731208,0.2928121172920032,0.2928121172920032,0.7349835822776843,0.6802127755107175,0.6924691540401945,0.3333333333333333,0.65
1,0.646069069482003,0.4302047521117806,0.6830445138459819,0.6192674181034621,0.6452452495173967,0.6253736935614536,1.0,0.92
1,0.9960618324252567,0.6070705346624287,0.6070705346624287,0.9624651135873212,0.9701382050051819,0.9743051904691463,0.6,0.87
1,0.9838391664383703,0.9924174828447366,0.9979227608933411,0.9814924688275772,0.9866770978335153,0.988415281545108,0.0,0.8
1,0.9972261998107363,0.9999450733153153,0.9999450733153153,0.9928984656805648,0.9966228263245842,0.9966023202387496,1.0,0.84
1,0.31040122346237425,0.44082848959620596,0.24868273970202978,0.2533865346655745,0.26948720669327286,0.26898529557840534,1.0,0.89
1,0.9976810299091133,0.4860945623609781,0.9991737341752284,0.9924224733268179,0.9960283793684737,0.995873549564189,1.0,0.95
1,0.8595975172457457,0.47818464921753406,0.6205495541187306,0.7935897183541679,0.8277347898746364,0.8201196100100062,0.0,0.865
1,0.8947915688775296,0.4302047521117806,0.9511847160858913,0.8260514147693234,0.8773630269818511,0.8603258388234925,0.8,0.74
1,0.7664881956876626,0.4870838729588494,0.7081816281831509,0.7237451701432612,0.7879068431110111,0.7768938292804737,1.0,0.93
1,0.7865746899274135,0.4302047521117806,0.21142821952197147,0.2344937722668979,0.5491409160754621,0.4005154962088019,0.8571428571428571,0.38
1,0.9998465691894022,0.5512518614553438,0.9978029136448993,0.9996713754502096,0.999820486667885,0.9998200876867517,1.0,1.0
1,0.9999982444439901,0.9989476508053686,0.9999387383116778,0.9999719603450749,0.9999942581875464,0.9999906334957998,1.0,1.0
1,0.9999999072593803,0.9741947060114186,0.9741947060114186,0.9999169066816226,0.9999477562966158,0.9999672710545944,1.0,1.0
1,0.9999889252520249,0.9719752668940805,0.9957160010115937,0.9998793249660718,0.9999866730680269,0.9999817314276198,1.0,1.0
1,0.9999837383858893,0.9998759754897398,0.9997128810153392,0.9998360883858528,0.9999522737245388,0.9999264690146703,1.0,0.99
1,0.7314505512376785,0.9531426773947462,0.8921901288222452,0.7652633489799592,0.7400533232217394,0.7533022721278395,1.0,0.78
1,0.7760204046664333,0.5098502564211692,0.6978547076469062,0.6747040549223824,0.7444980467169315,0.7400869020556198,1.0,0.96
1,0.5986129941618346,0.48312731521378854,0.43717412641657516,0.529103514146136,0.5750315166201904,0.569768126685142,1.0,0.95
1,0.7837951101194361,0.970504836035827,0.846320890775573,0.5830494656889552,0.7133474786308339,0.6843193202769361,0.16666666666666666,0.87
1,0.9459976619704189,0.630543397284915,0.5545864340375621,0.9274465986617701,0.9503552594737469,0.9479309568429998,1.0,1.0
1,0.9956601367674375,0.4302047521117806,0.9875283796927469,0.9935604061982872,0.9960032641219324,0.9961146343815818,1.0,0.82
1,0.9416570152929474,0.9866326936795031,0.9306227293110175,0.8148852589753242,0.8952062197207811,0.8729965848747949,1.0,0.93
1,0.297596526906418,0.44082848959620596,0.24868273970202978,0.22537100433158744,0.23615101524593451,0.242313015545474,1.0,0.99
1,0.9663822782556317,0.9886131684884999,0.9886131684884999,0.8139079854442393,0.8859029088667321,0.8726462398818153,1.0,0.92
1,0.2489527814100474,0.2928121172920032,0.2928121172920032,0.1541800827938786,0.19351308059476519,0.18460593105032663,0.75,1.0
1,0.9663822782556317,0.9886131684884999,0.9886131684884999,0.8139079854442393,0.8859029088667321,0.8726462398818153,1.0,0.92
1,0.2576033793271932,0.4302047521117806,0.6087745974914684,0.13160224925444658,0.22434261206288517,0.18745009159677437,1.0,0.97
1,0.8198433825726669,0.992277895320997,0.9373810254447132,0.7302490058924495,0.8100021454289318,0.7967318737486598,0.2,0.83
1,0.2576033793271932,0.4302047521117806,0.6087745974914684,0.13160224925444658,0.22434261206288517,0.18745009159677437,1.0,0.97
1,0.9834274686115032,0.4302047521117806,0.9942186824775816,0.9726603028528787,0.9794862481169434,0.977524160922757,0.375,0.74
1,0.999619034508265,0.4302047521117806,0.9999789092664397,0.9993887175014929,0.9996993270432599,0.9996915290040588,0.6,0.86
1,0.301151164768705,0.4302047521117806,0.21897579420776797,0.24423575317061083,0.2665732542873953,0.25196299230515123,0.5,0.33
1,0.9466049167491349,0.9140660733379329,0.9140660733379329,0.8955715677026423,0.9042684200996051,0.9098245639375648,1.0,0.91
1,0.384375093045441,0.44082848959620596,0.3020305018132871,0.36416324967118524,0.37156014420741384,0.36551516918859167,0.0,0.14
1,0.9830546799385929,0.9991238856513218,0.9952269515306008,0.9738983996636926,0.9791315979089273,0.9787965175290007,0.6,0.85
1,0.46566205147873674,0.596247014880145,0.5693754264327127,0.45610211452702626,0.47405381650404305,0.46874383092164507,1.0,0.95
1,0.8760045685459623,0.6882627944668603,0.6573050923100484,0.7187773000681754,0.8029545857226662,0.7662002459110343,1.0,1.0
1,0.859058890117527,0.5364963680429867,0.5364963680429867,0.7223843044236136,0.742555363164592,0.7508095691133164,1.0,0.9233333333333333
1,0.9999999992549646,0.4302047521117806,0.9999999982444776,0.9999999505635389,0.9999999960246659,0.9999999877484155,1.0,1.0
1,0.9998302593932389,0.4950013504758755,0.997405179471845,0.9996292561613386,0.9997995379380453,0.9997976139071008,1.0,1.0
1,0.8594279738032365,0.5364963680429867,0.5364963680429867,0.7225713772206208,0.7429775266443099,0.7511468853362291,1.0,0.9233333333333333
1,0.859058890117527,0.5364963680429867,0.5364963680429867,0.7223843044236136,0.742555363164592,0.7508095691133164,1.0,0.9233333333333333
1,0.9999999982178229,0.960601410403817,0.9990248925246926,0.9999979404700663,0.9999999279332844,0.9999997526324308,1.0,1.0
1,0.9421635563672348,0.5609835841547373,0.8633486826492842,0.7864938004613682,0.8676178824240897,0.8311746290303227,1.0,0.94
1,0.9752727735522768,0.9637137338570596,0.9637137338570596,0.949642291149018,0.9624520746035906,0.9654992914630977,1.0,0.92
1,0.997111908114268,0.5068810271658156,0.9980969732499944,0.993263448477543,0.9941835498503412,0.9937788453221114,1.0,0.65
1,0.4393543410125728,0.511957929651366,0.2953842412073634,0.5245318503073878,0.4780423617297811,0.5016470793579559,1.0,0.78
1,0.8853340861703404,0.8045907672680991,0.8045907672680991,0.840428740092306,0.8520665438973041,0.8526346365744663,1.0,0.98
1,0.986561041025648,0.8474728770881931,0.8474728770881931,0.9814181452182624,0.9816009911423057,0.9830698094638882,1.0,1.0
1,0.9997075961550927,0.9934656743061573,0.9725301137664206,0.9945921843830461,0.9981459639619857,0.9983318289364549,1.0,0.95
1,0.9817503600710261,0.9592373108195392,0.9592373108195392,0.9565717046012139,0.9658937467010993,0.9674844885224995,0.5,0.98
1,0.8385331136493958,0.44082848959620596,0.8262180409365029,0.8048944978841283,0.8245768215500933,0.821427892970199,1.0,0.99
1,0.5541141437340253,0.5880114490584344,0.5880114490584344,0.5009079883766707,0.5465337210954887,0.5364020506906232,1.0,0.99
1,0.9663474057353751,0.9879518168829808,0.9371486733880389,0.953812188803224,0.9661466996042677,0.9633875995529259,1.0,0.95
1,0.9957689393464204,0.9999998137599593,0.9999334972722322,0.9949651982110114,0.9959988935208023,0.9965611353638774,1.0,1.0
1,0.8456844760606194,0.7499321064387281,0.891973829130237,0.770200494948013,0.8236959710422396,0.821828150397108,1.0,0.87
1,0.8456844760606194,0.7499321064387281,0.891973829130237,0.770200494948013,0.8236959710422396,0.821828150397108,1.0,0.87
1,0.9995295596168471,0.9999634355014027,0.9998080843785135,0.9989852056033592,0.9994165090657451,0.9994744745922495,1.0,0.97
1,0.05153861124772791,0.005428141202709398,0.07187914928114661,0.24950812711414347,0.09496075071273241,0.1695661286971636,0.0,0.35
1,0.8056124217785899,0.44082848959620596,0.7596034602744893,0.655722766146554,0.7587100764320157,0.7432868645587651,1.0,0.41
1,0.9995295596168471,0.9999634355014027,0.9998080843785135,0.9989852056033592,0.9994165090657451,0.9994744745922495,1.0,0.97
1,0.9740733115284951,0.9948803223721209,0.9948803223721209,0.9617727510944315,0.9708150327327174,0.9707476773772831,1.0,0.97
1,0.9999999857507393,0.9594504126859174,0.9594504126859174,0.9999822715839786,0.9999932260670349,0.9999954259380299,1.0,1.0
1,0.973032605118566,0.44082848959620596,0.9975498294190783,0.9722559373875869,0.9759359553304384,0.9766225137877742,1.0,0.92
1,0.947504860168282,0.6517246065978368,0.9871908910474734,0.9511488999498103,0.9553807182519708,0.9615208466277698,0.0,0.52
1,0.9970460092871246,0.9999901935228692,0.9999901935228692,0.99605423929971,0.9976762887344844,0.9980783048572838,1.0,0.99
1,0.9995295596168471,0.9999634355014027,0.9998080843785135,0.9989852056033592,0.9994165090657451,0.9994744745922495,1.0,0.97
1,0.9429632044782287,0.5479862935808658,0.9173164709962409,0.8351503467786037,0.8895433470305253,0.8635402516566736,1.0,0.95
1,0.549795961165618,0.6072796709222227,0.6197741601676607,0.5029457120757201,0.5417717007435229,0.5288770614951024,1.0,0.79
1,0.9988213361056437,0.9945847839148896,0.9945847839148896,0.9962308927351853,0.997286696028343,0.9972615767269823,1.0,0.93
1,0.6954928989231807,0.4791728717944303,0.3212717239468187,0.7316968694828813,0.7075020510993649,0.7087970412892516,1.0,0.755
1,0.9998833218804435,0.9882149088719023,0.9882149088719023,0.9993818128391921,0.9995600689428963,0.9996123973983672,1.0,0.99
1,0.8156826171501481,0.5398284640204558,0.656956089379732,0.8107860591701523,0.8206016721997186,0.8107879346990292,0.4,0.69
1,0.6584649565063343,0.5316492383491486,0.7051844565689098,0.6290239855829196,0.6686279634072323,0.658436023097222,1.0,0.91
1,0.47491699712747104,0.5579851834546596,0.5579851834546596,0.4555493714982976,0.47525149660452004,0.4705438431583854,1.0,0.81
1,0.9933172989720566,0.9976219345920144,0.9976219345920144,0.9360721571478404,0.9917014228666478,0.9890702147683446,0.4444444444444444,0.54
1,0.9999961491761676,0.4302047521117806,0.9999344472797085,0.9999274340120445,0.9999867022764112,0.9999702157508559,1.0,0.98
1,0.9372361718623428,0.44082848959620596,0.795632639517516,0.8756498566272931,0.9080031724581544,0.9060770314000729,1.0,0.98
1,0.9460748365629191,0.44082848959620596,0.2482631656100313,0.8822198116149079,0.9187670579501197,0.915566154747865,1.0,0.94
1,0.9811531666118891,0.4302047521117806,0.41302503718236444,0.9676012560621935,0.9720251843785772,0.9717868983074687,1.0,0.83
1,0.95736252820132,0.2737248126692387,0.42314607896259926,0.9397153277592617,0.9412965652090094,0.9441443712082263,0.8333333333333334,0.65
1,0.9998780377035899,0.9998019042372892,0.9998857649792214,0.9996756933312385,0.9997638953699753,0.9997791891725488,1.0,0.96
1,0.7271679411205125,0.47744557764668627,0.8164669634739298,0.6516886177933554,0.6960727585246582,0.6864943596618445,0.8,0.78
1,0.6950332789816088,0.5414618801984955,0.875088854651686,0.6511213981506194,0.6677153536951084,0.6655267593682712,0.375,0.74
1,0.9998780377035899,0.9998019042372892,0.9998857649792214,0.9996756933312385,0.9997638953699753,0.9997791891725488,1.0,0.96
1,0.8689270491162183,0.8540044574524147,0.8540044574524147,0.891745622841178,0.8950828896280328,0.8953653909194262,0.2857142857142857,0.91
1,0.9784216188378675,0.44082848959620596,0.9251212896712221,0.9524095229024091,0.9672455715635496,0.9683833776298656,1.0,0.85
1,0.5916764679410159,0.4167189012048389,0.4167189012048389,0.48797196600861176,0.5014491056774933,0.4998576167439492,1.0,1.0
1,0.947918887728224,0.5275818992115879,0.5275818992115879,0.8034018128346351,0.8269422667795824,0.8352105977190353,1.0,1.0
1,0.7738267284458509,0.4302047521117806,0.9064440916333477,0.7771616047433518,0.7771532286992946,0.775220120506896,1.0,0.96
1,0.8724987672700621,0.6692293684233793,0.9049947812757074,0.7861210782105389,0.8501491729373731,0.8455270546486304,1.0,0.91
1,0.8902794108326839,0.8789402580107708,0.9448484521640613,0.8397466217905846,0.868711388272501,0.8556197294662576,1.0,1.0
1,0.5501695487078713,0.5394699317099821,0.5584831363502946,0.5053187719298556,0.5386740480294682,0.5321937498486417,1.0,0.89
1,0.5194892090749399,0.526840093610638,0.526840093610638,0.4776685169959012,0.5202149599868418,0.5107502564944096,1.0,0.95
1,0.976946251871853,0.9980366250219653,0.9980366250219653,0.9714625751295659,0.9707016066297074,0.973461902732373,0.7142857142857143,0.84
1,0.8852784447822142,0.9977745392518406,0.9687467438320968,0.9169044550684963,0.8978564138644747,0.9045467177816847,0.875,0.94
1,0.9999999879862495,0.44082848959620596,1.0,0.9999978441063373,0.9999994441495689,0.9999986857450529,0.0,0.09
1,0.8011576609508412,0.44082848959620596,0.68112488569871,0.755448848790619,0.790361920468734,0.7875842456680776,1.0,0.98
1,0.7199379636257035,0.4399322272013013,0.4399322272013013,0.553718689333266,0.5504295822398693,0.5569647903746023,1.0,1.0
1,0.9425968338859982,0.9972410541084935,0.9972410541084935,0.9609645316794252,0.9547933802383527,0.9614880770418928,0.7142857142857143,0.95
1,0.9862772187910249,0.8782173838930295,0.9054546129406843,0.9677125893178694,0.9857151340876084,0.9839115755352268,1.0,0.99
1,0.9216993787150037,0.8786402882019422,0.9066833898156714,0.8964284335231241,0.9142114460276088,0.912864312856538,1.0,0.99
1,0.9799290007911081,0.6276724085665673,0.6276724085665673,0.9158950056770125,0.9364033419126491,0.936824240434555,1.0,0.99
1,0.8639820529970532,0.4302047521117806,0.6681410175564471,0.8228347380890364,0.8594012119778625,0.8481883303498107,1.0,1.0
1,0.21252597489518443,0.2928121172920032,0.2928121172920032,0.22541505361479425,0.23091223314134823,0.22681972853147966,0.0,0.05
1,0.24801738037901108,0.44082848959620596,0.24868273970202978,0.28106246871075846,0.26581868944890324,0.2654510796186806,0.0,0.05
1,0.7610367582300142,0.6851103980570631,0.6851103980570631,0.7016947413529085,0.739830972301239,0.7395537749167254,1.0,0.68
1,0.9999955628864245,0.4302047521117806,0.9999799637814478,0.9999874530805075,0.9999946395790315,0.9999944627805367,1.0,0.82
1,0.9946141759855254,0.9551378485221845,0.9867675720831287,0.9869272512615896,0.9943447350282809,0.9940651081530182,0.0,0.9
1,0.9757220791328444,0.4302047521117806,0.9749021437494392,0.953580306541997,0.9693860993215849,0.964574944638161,1.0,0.99
1,0.9985170624398851,0.9697222300376046,0.9998636103312492,0.9965731843292801,0.9982641648305884,0.9982571732302005,0.6666666666666666,0.75
1,0.9962599349695987,0.4054329219678619,0.4054329219678619,0.9929677894909325,0.9943740352806962,0.994234174958396,0.8,0.94
1,0.6270919014565941,0.7943464131201798,0.7943464131201798,0.5526963991596977,0.6685930993385094,0.6353006414406243,1.0,0.82
1,0.9458977942408893,0.5722886071325013,0.9018274651992387,0.8320384297100806,0.8917243376107359,0.8649029814751165,1.0,0.98
1,0.8838701123099462,0.8530136953307317,0.8530136953307317,0.81306176123932,0.8368239165074288,0.8384877932289738,1.0,1.0
1,0.42123280874246244,0.4302047521117806,0.305725835968913,0.36875898547689,0.41974124579682137,0.4019548671717522,1.0,0.64
1,0.9999306440397833,0.9999826738538475,0.9999621643659001,0.9998536402696969,0.9999302969973339,0.9999208894632325,1.0,1.0
1,0.8841413852384324,0.8530136953307317,0.8530136953307317,0.8136072165884475,0.8372115896717184,0.838894557293728,1.0,1.0
1,0.9997681595445834,0.999962775040974,0.9999723570811487,0.9996381972030355,0.9997554306612797,0.9997887645612125,1.0,1.0
1,0.9317892729548996,0.4302047521117806,0.9833708628622683,0.8940479704902844,0.9179710087957225,0.9196202986242352,1.0,0.79
1,0.9998991974868027,0.9863237604951189,0.9863237604951189,0.999446227737146,0.9996102205055548,0.9996583813929865,1.0,0.99
1,0.9818519998035233,0.9198156265366215,0.9303877084743605,0.956531554419234,0.9750502473934838,0.9695296104812603,1.0,1.0
1,0.9628459319182143,0.8514896612310443,0.8514896612310443,0.9139006779079,0.9303305553691318,0.9330438650047738,1.0,0.98
1,0.9894774835828406,0.9327000972809907,0.9327000972809907,0.9900628228803996,0.9910848711782556,0.9915676566488025,1.0,0.97
1,0.9958796231489055,0.9996920023386594,0.9996920023386594,0.9936162809492538,0.9952950418773079,0.9956960449368871,1.0,0.99
1,0.4814293630859418,0.6119753415332405,0.561044799605079,0.48097737161647347,0.4931371571113912,0.49084830323308787,1.0,0.98
1,0.4819173340357194,0.5201706740112744,0.5628861457241766,0.4773340944089806,0.49725415123307015,0.4924802995638232,1.0,0.9
1,0.9890813702845735,0.40452218595398154,0.40452218595398154,0.982014365304803,0.9852548175806841,0.9848077032033509,0.8,0.93
1,0.8121866606767674,0.8485982049731959,0.8485982049731959,0.8547353322467428,0.8364307261154241,0.843644027044125,1.0,0.89
1,0.9999999984905987,0.9299339151740716,0.9915375741869082,0.9999924566198913,0.9999995729105146,0.9999996211512104,1.0,0.96
1,0.9128427352297208,0.8782173838930295,0.8887590597009782,0.8847489404850584,0.9039262769336122,0.902126303600308,1.0,0.98
1,0.9557668448858285,0.4302047521117806,0.9897555004912516,0.9360512870259772,0.9580346194868824,0.958499240633103,0.375,0.82
1,0.9999990526540206,0.9865631263134049,0.9865631263134049,0.9999019607014279,0.999953658483693,0.9999608263603883,1.0,0.95
1,0.9996715074504875,0.9999961416435852,0.9999961416435852,0.999477846855961,0.9996605439039783,0.9997189536674658,1.0,1.0
1,0.8832664481654308,0.4302047521117806,0.7068888059840019,0.8082571633337567,0.8617329797918015,0.8376213189682686,0.2,0.59
1,0.8074525579612389,0.44082848959620596,0.8655189267569796,0.710047329834362,0.7469135228084226,0.7473792621831398,0.6666666666666666,0.96
1,0.6542006878271702,0.8930828509536801,0.6201595444102834,0.5928640346077253,0.6209875176023254,0.6239772166572818,0.0,0.28
1,0.6542006878271702,0.8930828509536801,0.6201595444102834,0.5928640346077253,0.6209875176023254,0.6239772166572818,0.0,0.28
