Y,log,BIC,AIC,ridge,lasso,elast,arbre,foret
1,0.25144307250236025,0.29092559819949854,0.2661802441835197,0.313615635924335,0.2948294766913665,0.3043143006126829,0.16666666666666666,0.31
0,0.33614564739227937,0.2946205909848458,0.3758405792194466,0.35431560773329235,0.35501533475255076,0.35688261227639934,0.42857142857142855,0.25
1,0.13882819891990456,0.13308318275035858,0.13308318275035858,0.1579515133277376,0.1605723502451907,0.1484550838721893,1.0,0.26
0,0.16081326640389962,0.16600343994820627,0.16600343994820627,0.19967565426787848,0.20207414704308868,0.1773173031714492,0.2,0.3
0,0.16612561650967259,0.2248117852305654,0.2248117852305654,0.20633906612232727,0.2074030520952758,0.1999448283257477,0.0,0.26
0,0.28523670992648,0.27834195941006773,0.28212718707256906,0.28287960462092887,0.2722096812396649,0.2784169301014068,0.5,0.23
1,0.8862158667781594,0.8840677714831452,0.8840677714831452,0.8245804031344114,0.8497446408582146,0.852210498044104,1.0,0.81
1,0.3961986035292928,0.43028504212237995,0.43028504212237995,0.3960860638989284,0.39968268248292993,0.392333269224964,0.0,0.3
0,0.04330951071208343,0.037174573074320545,0.037174573074320545,0.06812132530054595,0.07489221141677342,0.05017099700434439,0.0,0.1
0,0.018266686325339728,0.017634443595318218,0.017941034274339455,0.04026487904332786,0.02477662052553135,0.03254262851450461,0.0,0.05
1,0.31005258324906637,0.37757867497338693,0.33526831174448674,0.3300451897067088,0.3749379411500815,0.3628064682339778,1.0,0.17
0,0.008437123820952214,0.04058529199464331,0.03645641582198273,0.033899845944389426,0.06105145961248994,0.06909548190552114,0.0,0.02
0,0.3294164415342525,0.32867956245840474,0.30722538534885174,0.30880748772883276,0.31916671492227117,0.3144604974488247,1.0,0.17
1,0.8592515844800377,0.8481107574916442,0.8481107574916442,0.8046019625964457,0.7688117182943018,0.838239676370812,1.0,0.8
1,0.2693525733149391,0.33994932234862285,0.3021481385468099,0.31697342790402977,0.3209521133606981,0.3288454317043037,0.16666666666666666,0.31
0,0.037605943836155245,0.034047628985993825,0.034047628985993825,0.0618187864244887,0.08292293474846123,0.08456723423962574,0.4,0.07
0,0.11846897501111395,0.13982749313086698,0.10283315500406726,0.17473192363219023,0.18086811478334683,0.1728996011250759,0.0,0.21
0,0.28768526196287514,0.3088507167868263,0.3088507167868263,0.31086429308590036,0.3039044598308852,0.3025424116043125,0.875,0.34
0,0.20897804795259028,0.24832517875337667,0.21827680470880578,0.24012422865949964,0.28932064594694135,0.21497121362101723,0.0,0.32
1,0.29448261429096717,0.1698743920351352,0.2810013706745161,0.320507630080813,0.2860524008724611,0.298337028354458,0.42857142857142855,0.2
1,0.2682013177352813,0.2599934000817739,0.27847810255255556,0.29441119355186157,0.28638689763338177,0.290991345248581,0.2222222222222222,0.35
0,0.2991784879243124,0.2654425055638013,0.2654425055638013,0.29901909180646585,0.28942443084280933,0.2968034352656735,0.7777777777777778,0.36
0,0.3870066937567409,0.3477133284055803,0.36481919238374433,0.4176643590731217,0.37606286594231453,0.38443007117610983,0.0,0.18
0,0.05941223327365569,0.06239321284713901,0.06239321284713901,0.0888682919616932,0.12996231328634403,0.1284304659324683,0.0,0.04
1,0.17172962981306172,0.1717373970587956,0.16363431123577887,0.21703282722423878,0.24066775414229105,0.24499009110442466,0.2,0.1
0,0.0393806546324705,0.04447203495455055,0.03627260328872739,0.07281865982783994,0.08034569604722498,0.0722777472977279,0.0,0.1
0,0.533361468044731,0.5442767394310075,0.5972395245325883,0.4582904116194493,0.5325196283575736,0.5092246165345642,0.2222222222222222,0.47
0,0.10924554735626923,0.09335005965138092,0.10351752465246827,0.14514549893007203,0.14831677929109155,0.14196029189132806,0.3333333333333333,0.13
0,0.5343016156132848,0.4903690651503965,0.5092632082568613,0.4573753164687052,0.41474870084828525,0.4140191272618258,0.8,0.55
0,0.8065718146119001,0.7950169565242439,0.8024581695721691,0.7172233733327911,0.7727658451010664,0.741470297773383,0.8,0.76
0,0.08241011580120647,0.09128225573247317,0.09128225573247317,0.1186404302745598,0.10589818017342402,0.10366640167822316,0.2,0.28
0,0.04020879706239707,0.03823932371850025,0.03823932371850025,0.06512293175240139,0.08592664279228311,0.08867549087251858,0.4,0.0
0,0.6618548096879957,0.6275243392019133,0.6359575374384061,0.5533695820536817,0.5031452951125681,0.4931870420740656,0.625,0.45
0,0.17689220089896449,0.20365132646168824,0.20365132646168824,0.224333874706736,0.26373079303378816,0.267541060813424,0.0,0.21
0,0.02276814112716134,0.03367731374293285,0.02827371198432552,0.05257508938880707,0.07492164639318674,0.06427581246293486,0.0,0.05
0,0.33025726607206013,0.37495205842643714,0.3463021263012684,0.37445082975424065,0.38187363340511316,0.3925314151037511,0.8333333333333334,0.59
1,0.14855937856388593,0.13941488735984847,0.13941488735984847,0.1580930364459751,0.15934102009495255,0.14978043306557765,0.0,0.08
0,0.03970947678343024,0.03561035595314349,0.03313396423597691,0.06975812030281786,0.05682444865526366,0.0655207171317712,0.2,0.19
0,0.1559606257727463,0.11872376670977851,0.11872376670977851,0.17267726770137545,0.16308053280225765,0.16295942720089893,0.0,0.37
0,0.17723314030317558,0.17906725735549447,0.17906725735549447,0.2174379317770475,0.22447376660090634,0.22841571305194808,0.5714285714285714,0.25
0,0.2317747180146963,0.14704667810055042,0.21496627008663624,0.23587773407334633,0.2282334030314916,0.23893259334845748,0.2,0.25
0,0.1951036525565798,0.21020253040569792,0.20241921038904864,0.22567885513795985,0.20726063572088668,0.21744861285086958,0.0,0.18
0,0.15550688630987178,0.1359695087465393,0.16508466640376904,0.1903067239746264,0.22116921278013693,0.22235175429732054,0.42857142857142855,0.37
0,0.2700358125880655,0.31227989178463006,0.2921240622250055,0.29566486912841133,0.32769632822638584,0.3225195787645364,0.75,0.4
1,0.5563117232264606,0.5087406726457898,0.5527836070427595,0.5134545382267377,0.46038440787891255,0.536593686729105,1.0,0.54
1,0.41200564339584694,0.3338826633215518,0.3753322199320125,0.40476890693908985,0.3848579643189284,0.37933219968008125,0.0,0.28
0,0.32944324487812465,0.3796418280940589,0.3796418280940589,0.3344344990096014,0.35834758566474983,0.35258292379365197,0.875,0.63
1,0.5590610002514702,0.550122435324018,0.550122435324018,0.48863093105939065,0.47978439210646123,0.48152906196869966,0.8,0.45
1,0.11997133692781675,0.4059686966197699,0.17101367713043472,0.28302001206713645,0.3934090833153462,0.3924312782288504,0.16666666666666666,0.51
1,0.7169468258094555,0.7102269754032924,0.7102269754032924,0.6594187053990848,0.5691993511851089,0.5754723447043686,1.0,0.63
1,0.5060638547751186,0.5170990290932582,0.5170990290932582,0.5012169652234268,0.46102604123837,0.46319105798129523,0.16666666666666666,0.41
0,0.1450120882983764,0.14107668132849802,0.12776420261452665,0.16455528899083124,0.18243658819002134,0.14905588309503845,0.0,0.06
0,0.13713755919315565,0.185805984010834,0.14658848144201547,0.17656859974606137,0.2424971197711936,0.14555884404961864,0.0,0.2
1,0.556677540086707,0.5326052928871922,0.5017646925322559,0.4603977402317464,0.46470829065469965,0.4557861007795599,0.8,0.45
0,0.2170801493662959,0.23044058311211657,0.23044058311211657,0.26539913875256343,0.3069122161758536,0.3021617548792211,0.0,0.18
0,0.3930186966968163,0.3898030296560173,0.3658494422407874,0.36172747366516145,0.37094238272092084,0.37026944251037125,0.2222222222222222,0.41
0,0.10161826643143103,0.14246111024818267,0.09713186724030196,0.16071446730227124,0.20836926407248993,0.18007750212841903,0.0,0.23
0,0.03226232632282609,0.0331416870959385,0.03640689659842357,0.05911996934362599,0.04415105792358949,0.05454948577294858,0.0,0.05
1,0.43507993207696355,0.49528512515326695,0.4367993243957024,0.40233525000711795,0.4261950308660087,0.41363883250983724,1.0,0.55
0,0.08480819167151568,0.09395872251585219,0.09395872251585219,0.11325426927850668,0.12500057528456837,0.09756512453194156,0.0,0.07
1,0.21862293211942335,0.2801027190640817,0.24066521698757623,0.23745223556731257,0.2781684147429508,0.27549680980767255,0.5,0.17
0,0.4102488008475154,0.3266705727188218,0.4107746838480387,0.42835419878626624,0.4057009404193772,0.41672078819118624,0.2,0.49
0,0.512645134347995,0.4642056524365425,0.4642056524365425,0.41009598244285694,0.4466762304071584,0.4251448968283023,0.0,0.44
0,0.18475376142941038,0.1801221712319382,0.1801221712319382,0.24260978536460862,0.30756820639820304,0.30861733354589105,0.2,0.36
0,0.27193097305316644,0.27406980535089936,0.27406980535089936,0.2948175497793198,0.281691046415059,0.28209902198090997,0.2,0.25
1,0.7605574087531405,0.7501611047169369,0.7305552253558022,0.6653853135166543,0.6186899969962952,0.6335430209695823,0.6,0.72
0,0.34009642930701217,0.33494099759031015,0.28982497868778406,0.35382323352885586,0.3330554938666188,0.34507517720740066,0.6666666666666666,0.64
0,0.7451791313937648,0.6994718150108743,0.7503936704142363,0.6573172603072809,0.7000390480638612,0.6699207785260358,1.0,0.71
0,0.08711786274149827,0.07982698044482331,0.0646163911867055,0.1544306984003155,0.16227953826919683,0.16928333287714528,0.0,0.21
0,0.21664826187321165,0.34219672251813077,0.22929016836355406,0.27540460363088987,0.3326985702170726,0.3153705008252138,0.6666666666666666,0.13
0,0.06369244139118468,0.07823532262748273,0.07823532262748273,0.10963743483559656,0.16401466588184896,0.16003809048396334,0.0,0.12
0,0.1480090428423173,0.16573206149057443,0.16573206149057443,0.18461769953046936,0.2106246891970958,0.21751956211482334,0.0,0.21
0,0.5064241406956368,0.502061961297637,0.5268553162459814,0.46236182278275695,0.4740387494820761,0.47267115298876516,0.8333333333333334,0.49
1,0.39225443020398576,0.3457672402229062,0.4130805426036873,0.3452948354316968,0.36509555058042403,0.37375388271525634,0.0,0.41
1,0.4273876623956643,0.5214055315610017,0.45244132535769926,0.502459703554101,0.5303865114800831,0.5371634531283319,1.0,0.66
0,0.26652587599433075,0.2643147837461961,0.2948914634366104,0.26384980889530807,0.2669522015176936,0.2659218322400973,0.5,0.24
0,0.04355268772958655,0.03871076677987612,0.04027273474159316,0.0774049859364251,0.07962845418880794,0.0739315955814937,0.0,0.01
0,0.12149522148288606,0.12584381424127355,0.11398361365883135,0.164326190025865,0.13733132947805518,0.15001665552516372,0.0,0.07
1,0.8848386674696357,0.8688317770270827,0.8688317770270827,0.8056435681002603,0.5905368222757913,0.6198272884565331,1.0,0.81
0,0.15643716939872404,0.1375659463762841,0.1375659463762841,0.1886803095585084,0.21627202975510065,0.20250988075317347,0.2857142857142857,0.19
1,0.659371441714572,0.5495570018167162,0.6022643636860106,0.6068330039066108,0.5812877660248076,0.5768751045973622,1.0,0.52
1,0.7881159959569716,0.7894527485962167,0.7894527485962167,0.7041877688994989,0.6146150036209572,0.6408646705723714,0.75,0.59
0,0.5605254634224552,0.5653431970701915,0.5844278746688195,0.5204373506877242,0.49978814107402764,0.5010331083786204,0.5714285714285714,0.55
1,0.22781619304544273,0.199871875639111,0.199871875639111,0.24145800772951945,0.23542834256233322,0.24286361467851725,0.0,0.27
0,0.07696866515824553,0.06041598395890561,0.06041598395890561,0.12875935546354322,0.27729987180059695,0.25746151474256046,0.0,0.3
1,0.7402307973071148,0.6948813702824548,0.6948813702824548,0.6153975524871662,0.5908962950372533,0.6016189320816608,0.16666666666666666,0.61
0,0.11834027822775134,0.12993938552396395,0.12993938552396395,0.1733561262003944,0.1715877422066117,0.17190179059577199,0.0,0.08
0,0.5674479750188699,0.542477233394546,0.542477233394546,0.4571585254280354,0.44803782785135443,0.4441962292517319,0.0,0.36
0,0.13775251027968555,0.15531491066628655,0.1418803836276495,0.17916650126736708,0.1713048882258331,0.18117917303634234,0.0,0.04
0,0.17708840082830873,0.18694631535401368,0.1639591255565687,0.20397480282301317,0.20539825452949792,0.19924664125622746,0.0,0.06
1,0.32422425038684455,0.3563872223466881,0.31128697790981064,0.3251919448748802,0.3488184719219891,0.3166281273791408,0.0,0.29
0,0.2953168689870274,0.2845411847978061,0.2845411847978061,0.3217411658473587,0.3144743011214046,0.3173558043443123,0.0,0.31
1,0.8980266598424255,0.9220140609742669,0.9220140609742669,0.7905713223871152,0.7356130948397425,0.7781084355967036,0.8,0.79
0,0.13185255984944447,0.13596381716538672,0.13596381716538672,0.17437899577944546,0.1834228970333289,0.19120302888180987,0.2,0.18
0,0.1891012014657837,0.2671411115465678,0.2671411115465678,0.2770964151959863,0.30986843594686125,0.30741545028558176,0.0,0.14
1,0.2929250802959594,0.4097726136057543,0.37982693435772297,0.37732064365699947,0.455972726499017,0.4491605636230181,0.7142857142857143,0.42
0,0.8127033603403762,0.8458934118494371,0.8525183872823741,0.7484803960691574,0.7788130427998331,0.7603508779225105,1.0,0.71
0,0.6929652019152296,0.6359583535445091,0.6632162214745844,0.5973725349583087,0.5237094497952977,0.5198053583323617,0.16666666666666666,0.55
1,0.14458235323581886,0.20822373530200955,0.1673413955823881,0.2030558678875526,0.18744844877856492,0.20858669234992916,0.0,0.26
1,0.05863344137198706,0.05899844879748138,0.05884811721234463,0.10527610769951196,0.09471747968742851,0.10532498873502971,0.0,0.15
0,0.36495587942411356,0.3809031576419299,0.3809031576419299,0.3876308733056687,0.4009128129553847,0.3986133086881803,0.0,0.47
0,0.282136916976961,0.26638670709420603,0.26638670709420603,0.2892201518968573,0.27355515413748,0.2805597444058673,0.6666666666666666,0.16
1,0.5967074490677367,0.5922441120083215,0.5818552324483789,0.5366521911897493,0.5178818161591726,0.5196747251989546,0.0,0.55
0,0.12971501443880634,0.12177641078717437,0.12177641078717437,0.14941839507327664,0.18243996078374614,0.18338019156421254,0.8,0.39
0,0.29888598627951024,0.2787617286297348,0.2787617286297348,0.2865955638977213,0.27328605273343276,0.2807413241346396,0.0,0.19
0,0.047657398200936264,0.04671773805316232,0.043453447317440934,0.07987282867357055,0.07093433537582555,0.07994153777131027,0.0,0.03
0,0.403787153511887,0.48125585591170866,0.48125585591170866,0.40744286986745476,0.42583105980549263,0.420327898045162,0.6,0.43
1,0.5948511900859255,0.6177497383172776,0.6177497383172776,0.5894548981474735,0.5655096072198394,0.5882102089926732,0.25,0.59
1,0.3264921647901003,0.2759509267901929,0.2759509267901929,0.3006886994045779,0.272457776853376,0.28714910595010945,0.0,0.19
0,0.23728900963594668,0.2736357840996753,0.26078537941146446,0.24806776214607082,0.2724377708242909,0.27588499224887736,0.0,0.16
0,0.4474288973164626,0.5088154656500097,0.4512828376001851,0.43293737893916046,0.4254856799862504,0.42183230739838784,0.0,0.59
0,0.18561402555185155,0.16851260084047656,0.16851260084047656,0.20308358653073907,0.18712980820299238,0.19052754237306713,0.0,0.39
0,0.1606264057814288,0.14414751700918976,0.14414751700918976,0.17865658747895055,0.16877156138760216,0.16854603925402203,0.5714285714285714,0.35
0,0.13735816252949334,0.15475971046556275,0.15475971046556275,0.16693645588055034,0.16799020993669772,0.16220485641094232,0.0,0.07
1,0.3735486407571642,0.3885292732115123,0.36134151533332354,0.40251167134861054,0.41498283856626383,0.413983579027025,0.5714285714285714,0.31
1,0.12429810077349802,0.1562162867265064,0.13158058820493537,0.1989350237230345,0.22557614334039455,0.23479546849270416,0.75,0.27
1,0.6126345923222788,0.6243782002852705,0.6243782002852705,0.5270743876975112,0.5591102109888136,0.5537416747896043,1.0,0.73
0,0.4255682158379235,0.4056483381262429,0.4056483381262429,0.4160142014851063,0.4097768233338898,0.41799478064455,0.5,0.42
0,0.30516837512109546,0.3492002662691689,0.3303732154207509,0.3102452853269469,0.3478021058607169,0.33645287397463575,0.4,0.23
0,0.0815327350570094,0.08676677393857235,0.08503695249076815,0.11770428034577125,0.09535939374180431,0.10821267409438101,0.0,0.03
0,0.0362343375505488,0.04831085155721334,0.041361872698201935,0.06794484382760516,0.08483790364102974,0.07684376990665716,0.0,0.05
1,0.4279777308661014,0.44646867192413764,0.44646867192413764,0.4113046536342091,0.41586941156573914,0.4455780630818808,0.16666666666666666,0.51
1,0.7511349696465272,0.713769879359759,0.7485392934417509,0.6277477588782676,0.5491459854103702,0.5419092268681119,0.625,0.74
0,0.029547869512732704,0.02712991960901739,0.02890361713781705,0.07060208884608257,0.10517061647624922,0.1110532765728964,0.0,0.0
0,0.5150389651000775,0.4681752928483045,0.5368028058491388,0.5184993544800616,0.49017965594167595,0.491493630532075,1.0,0.76
0,0.07782409454754863,0.08497473309807602,0.08497473309807602,0.1062436390951827,0.09648367995175103,0.09457368175135714,0.0,0.11
1,0.3174534608876422,0.2876844560097417,0.2876844560097417,0.3311665187892899,0.3048826719678512,0.3116123987301368,0.0,0.14
0,0.17340936834919166,0.11724382131874622,0.1784628406230939,0.1952522918566466,0.2060443127616305,0.1804812958618994,0.3333333333333333,0.08
1,0.880832093797637,0.8722940946287504,0.8599310364505934,0.8060315471494665,0.6655707325268461,0.6713037877531625,0.8333333333333334,0.58
0,0.03045095839886775,0.025661717662816833,0.025661717662816833,0.04917910256774054,0.05137776167988264,0.035249878561982924,0.0,0.0
0,0.18559880268637569,0.11319651540955586,0.1470898578894733,0.19168744403228807,0.15759000547119642,0.16978167322114457,0.0,0.18
0,0.034373072044784986,0.05253495971069166,0.03331154196231273,0.058848935032416644,0.1133484293672582,0.04062921786578811,0.0,0.0
0,0.5378767134519609,0.5191050809191885,0.5191050809191885,0.43545479868423403,0.3965760024447302,0.413981010980547,0.875,0.59
1,0.37388090590810846,0.4339400642504238,0.4339400642504238,0.38302738765311467,0.42693501108701876,0.38835211736429415,1.0,0.44
1,0.561565695125989,0.500456954457416,0.500456954457416,0.5166048385663746,0.43371480922500827,0.4645446593122738,0.25,0.53
0,0.13205956752355527,0.14077049498272387,0.14077049498272387,0.17997360371869417,0.21693176044999984,0.2188090186270246,0.0,0.12
0,0.6432461299694145,0.6940539398791515,0.6940539398791515,0.6223644016766886,0.5064754623101864,0.525361302242297,0.2,0.5
0,0.7650403258049981,0.6129122043472646,0.7339337637717789,0.6767140781248248,0.5670699793324455,0.6162617356333004,1.0,0.8
0,0.09704433384564447,0.102249277500798,0.102249277500798,0.11797630613875584,0.13159304273564784,0.10509970362896356,0.0,0.24
0,0.1902334142714871,0.19852082322678294,0.19852082322678294,0.2415551099760995,0.2809908474589249,0.2532671204825515,0.6,0.21
0,0.2209240516914155,0.3146554612379964,0.23274184933412134,0.257117744701456,0.3254211456246075,0.23541886284319513,0.25,0.2
0,0.5940062240046752,0.5031918023688422,0.5649631298296022,0.4610182378273212,0.46719155077262065,0.44346228373216334,0.0,0.21
1,0.5399057181577501,0.5847685845881263,0.5920819220783539,0.49454458215299,0.543111975593007,0.5306528859521457,0.2222222222222222,0.43
0,0.21684020613718374,0.2479201650970472,0.2479201650970472,0.2538527457247004,0.32336645494848937,0.3180031055557619,0.0,0.1
0,0.035462226568337016,0.029819084590670987,0.029819084590670987,0.052822884595951594,0.054967769735492784,0.0392920117251839,0.0,0.01
0,0.1619173805332773,0.07496853582310042,0.14729744227635758,0.1954000531543556,0.17507575155136346,0.16000352107268054,0.0,0.06
0,0.4772750272673439,0.4969747438545463,0.4969747438545463,0.47138057637163877,0.47624376348770725,0.4764878893561688,0.8,0.7
0,0.2233547628792684,0.26633108962117297,0.22073608379179932,0.2677255376800339,0.3135309844583332,0.23770056930738354,0.25,0.32
0,0.3390281939324744,0.44788211283556806,0.4637564739623034,0.39888537731085844,0.4291085724249746,0.37839049711013045,1.0,0.62
1,0.6100462373122214,0.5989893143689728,0.5989893143689728,0.5841490437615376,0.5359740788456344,0.5313282835824051,0.4,0.61
1,0.27477855343604946,0.2389047772269689,0.2389047772269689,0.29852904457111534,0.2880038410371735,0.2903889393625926,0.0,0.32
1,0.4353636479716078,0.49909749742210185,0.4377704052291229,0.44945611298399873,0.4549074722375104,0.4547594267964642,0.16666666666666666,0.29
1,0.29815419124729237,0.29208824480347617,0.32335473726959124,0.2911999051403135,0.30492949634969974,0.3042008229690749,0.0,0.1
0,0.8187186912473341,0.8128909799714147,0.8128909799714147,0.7736911509622664,0.7864654223610236,0.7893037149634686,0.42857142857142855,0.64
0,0.17933091840471957,0.17803435356089653,0.16744736658338208,0.21910599678890236,0.20496752165161228,0.21217119765375167,0.0,0.3
0,0.7770208971493198,0.7653902994603224,0.7653902994603224,0.6875275500603645,0.5825200695614581,0.5847615562584434,1.0,0.79
1,0.6694150298045248,0.6725356871774518,0.6725356871774518,0.5728074798915257,0.5684249297843341,0.5574468213951552,0.0,0.39
1,0.128118298117091,0.11003095272135142,0.11003095272135142,0.1543339503403684,0.13458073236965953,0.13691417271296355,0.0,0.35
1,0.496485776937409,0.5951950490287831,0.5951950490287831,0.4869803668118262,0.5078459422472896,0.5010155908039208,0.625,0.64
1,0.20654536430007767,0.279653778987345,0.22501001567855325,0.229279006052157,0.26969243179667757,0.25534838162779855,0.6666666666666666,0.25
0,0.13855332024158742,0.1627793748703522,0.13663512236196987,0.183390489233613,0.1837785532861812,0.18491486160659423,1.0,0.33
0,0.03270474618517876,0.03264911112952931,0.03264911112952931,0.05350444874159794,0.04421325453459847,0.043362733297938924,0.0,0.01
0,0.1050601496334234,0.09108265795121472,0.0982673022693375,0.14022135308154024,0.11797192523394968,0.130301759625942,0.0,0.02
0,0.04155713095803553,0.043536131084397925,0.043536131084397925,0.0934416280419595,0.10454870995528148,0.09766655583013605,0.0,0.01
0,0.21451091037077014,0.22804086964953263,0.22804086964953263,0.26005155314980866,0.26456695729831403,0.2624622135153147,0.14285714285714285,0.28
1,0.5794992283454735,0.5718340718013045,0.600206377996771,0.5587636481995222,0.5731932346739927,0.5727309299974697,1.0,0.8
0,0.08737186488596342,0.07828059650318123,0.07828059650318123,0.1544214897057765,0.15574770401737573,0.14969931757491664,0.0,0.04
0,0.06384083372908751,0.07016810087863065,0.06906651440677865,0.09739689252617421,0.07980976058283294,0.09100075017263129,0.2,0.1
1,0.2949744138014963,0.3037059450625904,0.3037059450625904,0.3108675844845984,0.30707624471513245,0.3074543616363305,0.0,0.29
0,0.13158513462790233,0.1764258178539107,0.14357393989792264,0.20661825928133648,0.2331545427664524,0.24315536418920772,0.75,0.28
0,0.3505908957489281,0.3622878529671194,0.4022408305459396,0.32514389597543564,0.37718247666397947,0.36105275503792544,0.5,0.38
0,0.46144661015437227,0.48854496548200843,0.48854496548200843,0.4102476387445368,0.4832496294157881,0.4577034858288176,1.0,0.62
0,0.12347896443587529,0.12278847959490585,0.11533767933859204,0.1907995963377838,0.1995395082992381,0.19029422879460123,0.0,0.27
0,0.26812784674071766,0.2197020368209653,0.2090372364481535,0.29878089197455976,0.24155862816259163,0.25713990913026946,0.0,0.34
0,0.6956438953547616,0.7206208026447061,0.7206208026447061,0.6238773085460364,0.5560489044089336,0.5583121774351341,1.0,0.73
0,0.579961051201673,0.5775583094083585,0.5775583094083585,0.5061628304164136,0.4255471664184836,0.4289652453623451,0.625,0.45
0,0.5992670238541318,0.7043540963540275,0.640131965073055,0.5725448406005298,0.5814472302152519,0.5692273591742558,1.0,0.71
0,0.40885370105435426,0.4451513188766317,0.4146028227514658,0.38904138511751807,0.4333228759585986,0.42207043710125297,1.0,0.47
1,0.47369849485725246,0.5337414237551799,0.4900272151799832,0.4535433491826793,0.460287470080144,0.45396381068379127,0.7777777777777778,0.53
0,0.12722095311890425,0.12543656920647633,0.12543656920647633,0.16866190601127887,0.2686364371344492,0.25481442469738225,0.0,0.31
0,0.17677095060674805,0.20591332712746466,0.20591332712746466,0.19121797497014661,0.26937323047241324,0.2503202341753528,0.4,0.19
0,0.048795852910786836,0.039347779836984176,0.041591864859908616,0.08183023520643724,0.0539899322885375,0.0642075455455568,0.0,0.0
